SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
AAS,4999,82679,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
AAS,4999,82680,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
AAS,4999,85906,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
AAS,6005,87934,THEORIES IN AFRICANA STUDIES,Course Materials have not been determined. Check back soon for updates.,,,,,,12.0,
AAS,6007,92388,BLACK FEMINIST THOUGHT,NO BOOKS FOR COURSE,,,,,,4.0,
AAS,6013,89288,PROFESSIONAL DEVELOPMENT AAS,NO BOOKS FOR COURSE,,,,,,8.0,
AAS,6098,92383,T FEMINIST THEORIES,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
AAS,6098,92402,"T FAMILY, SEX, INTIMACY&amp; AGING",Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
ACCT,4391,80477,FIELD STUDY IN ACCOUNTING,NO BOOKS FOR COURSE,,,,,,1.0,
ACCT,4750,87489,"TECH, VALUES IN ACCT PROF",Course Materials have not been determined. Check back soon for updates.,,,,,,42.0,
ACCT,4750,89199,"TECH, VALUES IN ACCT PROF",Course Materials have not been determined. Check back soon for updates.,,,,,,23.0,
ACCT,4810E,92702,ESG DECISIONS,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
ACCT,8130,87469,ADVANCED ACCOUNTNG TOPICS,Course Materials have not been determined. Check back soon for updates.,,,,,,35.0,
ACCT,8310,85505,ADV MGMT ACCT SYSTEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,33.0,
ACCT,8740,83271,INTERNAL AUDITING,NO BOOKS FOR COURSE,,,,,,8.0,
ACCT,8750,92643,ADVANCED ACCT ANALYTICS,Course Materials have not been determined. Check back soon for updates.,,,,,,20.0,
ACCT,9300,92644,SEM IN MANAGERIAL AC,NO BOOKS FOR COURSE,,,,,,2.0,
ACCT,9900,81369,READING SEM IN AC,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
ACT,1701,88385,THEATER PRACTICUM,NO BOOKS FOR COURSE,,,,,,0.0,
ACT,2210,87695,BEGINNING ACTING,Course Materials have not been determined. Check back soon for updates.,,,,,,18.0,
ACT,2210,87697,BEGINNING ACTING,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
ACT,2210,89192,BEGINNING ACTING,Course Materials have not been determined. Check back soon for updates.,,,,,,11.0,
ACT,3210,88967,ADVANCED ACTING,Course Materials have not been determined. Check back soon for updates.,,,,,,11.0,
ACT,4000,87840,ACT/DIRECT FOR THE CAMERA,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
ACT,4000,87841,ACT/DIRECT FOR THE CAMERA,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
ACT,4000,90692,ACT/DIRECT FOR THE CAMERA,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
ACT,4255,87844,VOICE AND MOVEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,12.0,
AE,4200,82583,ART PRESCHOOL-FIFTH GRADE CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
AE,4600,89316,ART ED PRACT,Course Materials have not been determined. Check back soon for updates.,,,,,,12.0,
AE,4650,85927,OPENING SCHOOL EXPERIENCE,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,15.0,
AE,4980,88091,SPECIAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
AE,6200,82584,ART FOR PRESCHOOL-FIFTH GRADE,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
AE,6600,89317,ART ED PRACT,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
AE,8200,88837,"HIST, CULTR, &amp; COMM IN ART ED","Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,7.0,
AE,8500,87325,DIRECTED STUDY,NO BOOKS FOR COURSE,,,,,,7.0,
AE,8800,91023,TEACHING NON-WESTERN ART K-12,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,7.0,
AH,1850,87186,ART OF THE GLOBAL SOUTH,NO BOOKS FOR COURSE,,,,,,58.0,
AH,1850,90126,ART OF THE GLOBAL SOUTH,NO BOOKS FOR COURSE,,,,,,68.0,
AH,2000,87837,SURVEY OF ART SINCE 1900,NO BOOKS FOR COURSE,,,,,,32.0,
AH,3000,83058,ART HIST METHODS &amp; RES - CTW,NO BOOKS FOR COURSE,,,,,,6.0,
AH,4010,91987,AFRICAN PTG SCULPT &amp; TEXTILES,NO BOOKS FOR COURSE,,,,,,24.0,
AH,4020,90152,AFRICAN FEMALE ARTIST &amp; ART,NO BOOKS FOR COURSE,,,,,,24.0,
AH,4310,92478,ART OF N EUROPE:RENAISSANC ERA,NO BOOKS FOR COURSE,,,,,,38.0,
AH,4610,84203,20TH CENTURY ART OF EUROPE&amp; US,NO BOOKS FOR COURSE,,,,,,37.0,
AH,4620,91981,AFRICAN-AMERICAN ART,NO BOOKS FOR COURSE,,,,,,38.0,
AH,4700,85211,CONTEMP ART/THEORY &amp; CRITICISM,Course Materials have not been determined. Check back soon for updates.,,,,,,34.0,
AH,4800,93360,ART HIS TP:CULTURES OF DISPLAY,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
AH,4930,82401,ART HISTORY INTERNSHIP,NO BOOKS FOR COURSE,,,,,,0.0,
AH,4980,81609,SPECIAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,0.0,
AH,4980,81610,SPECIAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,0.0,
AH,4980,81611,SPECIAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,0.0,
AH,4980,81612,SPECIAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,0.0,
AH,4980,86234,SPECIAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,0.0,
AH,6010,91988,AFRICAN PTG SCULPT &amp; TEXTILES,NO BOOKS FOR COURSE,,,,,,0.0,
AH,6020,90153,AFRICAN FEMALE ARTIST &amp; ART,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
AH,6310,92479,ART OF N EUROPE:RENAISSANCE,NO BOOKS FOR COURSE,,,,,,1.0,
AH,6610,84204,20TH C EURO &amp; AMERICAN MOD,NO BOOKS FOR COURSE,,,,,,2.0,
AH,6620,91982,AFRICAN-AMERICAN ART,NO BOOKS FOR COURSE,,,,,,0.0,
AH,6700,85212,CONTEMPRY ART: THEORY &amp; CRIT,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
AH,6900,84771,SPECIAL STUDIES SEMINAR,NO BOOKS FOR COURSE,,,,,,14.0,
AH,6900,91978,SPECIAL STUDIES SEMINAR,NO BOOKS FOR COURSE,,,,,,9.0,
AL,2290,93350,INTRO SPECIAL TOPICS,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
AL,4980,82705,INTERNSHIP,NO BOOKS FOR COURSE,,,,,,2.0,
AL,4999,80987,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
AL,4999,80988,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
AL,4999,88835,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
AL,8270,92218,SELECT TOP IN APPLD LING,NO BOOKS FOR COURSE,,,,,,6.0,
AL,8570,92815,SECOND LANG READ-WRIT RELATION,NO BOOKS FOR COURSE,,,,,,14.0,
AL,8961,91654,QUALITATIVE RESEARCH METHODS,NO BOOKS FOR COURSE,,,,,,10.0,
AL,8977,92816,SEMINAR IN SOCIOLINGUISTICS,NO BOOKS FOR COURSE,,,,,,9.0,
AL,9800,92817,SELECTED TOPICS,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
AL,9800,92819,SELECTED TOPICS,NO BOOKS FOR COURSE,,,,,,2.0,
AL,9900,89739,RESEARCH,NO BOOKS FOR COURSE,,,,,,0.0,
ANTH,1102,86373,INTRO TO ANTHROPOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,80.0,
ANTH,1102,86581,INTRO TO ANTHROPOLOGY,NO BOOKS FOR COURSE,,,,,,122.0,
ANTH,1102,87033,INTRO TO ANTHROPOLOGY,NO BOOKS FOR COURSE,,,,,,49.0,
ANTH,2010,90498,INTRO BIOLOGICAL ANTHROPOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,45.0,
ANTH,2040,90008,INTRO TO LINGUISTIC ANTH,NO BOOKS FOR COURSE,,,,,,13.0,
ANTH,4040,80682,RACE/CLASS/GNDR IN GLOBAL PERS,Course Materials have not been determined. Check back soon for updates.,,,,,,8.0,
ANTH,4040,82189,HON RACE/CLASS/GNDR IN GLO PER,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
ANTH,4130,92403,INDIGENOUS TRAUMA &amp; RESISTANCE,Course Materials have not been determined. Check back soon for updates.,,,,,,17.0,
ANTH,4150,90026,MUSEUM ANTHROPOLOGY,NO BOOKS FOR COURSE,,,,,,15.0,
ANTH,4200,87050,URBAN ANTHROPOLOGY,NO BOOKS FOR COURSE,,,,,,20.0,
ANTH,4330,92379,PRIMATE BEHAVIORAL ECOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,10.0,
ANTH,4490,88628,ANTHROPOLOGY OF GLOBALIZATION,Course Materials have not been determined. Check back soon for updates.,,,,,,16.0,
ANTH,4830,80009,ANTHROPOLOGY INTERNSHIP,NO BOOKS FOR COURSE,,,,,,3.0,
ANTH,4870,81034,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
ANTH,4870,82240,HONORS THESIS I,NO BOOKS FOR COURSE,,,,,,1.0,
ANTH,4870,85972,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
ANTH,4870,93392,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
ANTH,4880,81194,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
ANTH,4880,91015,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
ANTH,4880,91549,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
ANTH,4970,86601,SENIOR SEM IN ANTHROPOLOGY-CTW,NO BOOKS FOR COURSE,,,,,,12.0,
ANTH,4980,92390,T FEMINISM AND QUEER THEORY,NO BOOKS FOR COURSE,,,,,,1.0,
ANTH,4980,92392,HON T FEMINISM &amp; QUEER THEORY,NO BOOKS FOR COURSE,,,,,,3.0,
ANTH,4999,80607,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
ANTH,6040,80683,RACE/CLASS/GNDR IN GLOBAL PERS,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
ANTH,6130,92404,INDIGENOUS TRAUMA &amp; RESISTANCE,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
ANTH,6150,90027,MUSEUM ANTHROPOLOGY,NO BOOKS FOR COURSE,,,,,,13.0,
ANTH,6200,87052,URBAN ANTHROPOLOGY,NO BOOKS FOR COURSE,,,,,,3.0,
ANTH,6330,92380,PRIMATE BEHAVIORAL ECOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
ANTH,6490,82183,ANTHROPOLOGY OF GLOBALIZATION,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
ANTH,6980,92393,T FEMINISM AND QUEER THEORY,NO BOOKS FOR COURSE,,,,,,1.0,
ANTH,8010,87053,QUALITATIVE METH IN ANTH,NO BOOKS FOR COURSE,,,,,,11.0,
ANTH,8070,85910,MUSEUM EXPERIENCE,NO BOOKS FOR COURSE,,,,,,0.0,
ANTH,8070,92562,MUSEUM EXPERIENCE,NO BOOKS FOR COURSE,,,,,,0.0,
ANTH,8070,92563,MUSEUM EXPERIENCE,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,1000,85100,BASSOON - SECONDARY,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,1001,81638,BASSOON-FRESHMAN I,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,1002,81639,BASSOON-FRESHMAN II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,2001,81640,BASSOON-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,2001,85405,BASSOON-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,2002,81641,BASSOON-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,2002,85406,BASSOON-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,3001,81642,BASSOON-JUNIOR I,NO BOOKS FOR COURSE,,,,,,1.0,
APBS,3001,85407,BASSOON-JUNIOR I,NO BOOKS FOR COURSE,,,,,,2.0,
APBS,3001,85408,BASSOON-JUNIOR I,NO BOOKS FOR COURSE,,,,,,1.0,
APBS,3002,81643,BASSOON-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,3002,85409,BASSOON-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,3002,85410,BASSOON-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,4001,81644,BASSOON-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,4001,85411,BASSOON-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,4001,85746,BASSOON-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,4002,81645,BASSOON-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,4002,85748,BASSOON-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,8001,81646,BASSOON-GRADUATE I,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,8002,81647,BASSOON-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,8003,81648,BASSOON-GRADUATE III,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,8004,81649,BASSOON-GRADUATE IV,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,8301,89668,AC: BASSOON-GRADUATE I,NO BOOKS FOR COURSE,,,,,,0.0,
APBS,8302,89669,AC: BASSOON-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,6000,80015,CONDUCTING - GRAD SECONDARY,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,6000,81119,CONDUCTING - GRAD SECONDARY,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,8001,81650,CONDUCTING-GRADUATE I,NO BOOKS FOR COURSE,,,,,,2.0,
APCD,8001,81651,CONDUCTING-GRADUATE I,NO BOOKS FOR COURSE,,,,,,3.0,
APCD,8002,81652,CONDUCTING-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,8002,81653,CONDUCTING-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,8003,81654,CONDUCTING-GRADUATE III,NO BOOKS FOR COURSE,,,,,,1.0,
APCD,8003,81655,CONDUCTING-GRADUATE III,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,8004,81656,CONDUCTING-GRADUATE IV,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,8004,81657,CONDUCTING-GRADUATE IV,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,8301,89361,AC: CONDUCTING-GRADUATE I,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,8301,89363,AC: CONDUCTING-GRADUATE I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APCD,8302,89362,AC: CONDUCTING-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCD,8302,89364,AC: CONDUCTING-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,1000,80016,CELLO - SECONDARY,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,1001,81658,CELLO-FRESHMAN I,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,1002,81659,CELLO-FRESHMAN II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,2001,81660,CELLO-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,2001,85412,CELLO-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,2002,81661,CELLO-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,2002,85413,CELLO-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,3001,81662,CELLO-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,3001,85414,CELLO-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,3001,85415,CELLO-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,3002,81663,CELLO-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,3002,85416,CELLO-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,3002,85417,CELLO-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,4001,81664,CELLO-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,4001,85418,CELLO-SENIOR I,NO BOOKS FOR COURSE,,,,,,1.0,
APCE,4001,85750,CELLO-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,4002,81665,CELLO-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,4002,85751,CELLO-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,8001,81666,CELLO-GRADUATE I,NO BOOKS FOR COURSE,,,,,,1.0,
APCE,8002,81667,CELLO-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,8003,81668,CELLO-GRADUATE III,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,8004,81669,CELLO-GRADUATE IV,NO BOOKS FOR COURSE,,,,,,0.0,
APCE,8301,89670,AC: CELLO-GRADUATE I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APCE,8302,89671,AC: CELLO-GRADUATE II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APCL,1000,80017,CLARINET - SECONDARY,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,1001,81670,CLARINET-FRESHMAN I,NO BOOKS FOR COURSE,,,,,,2.0,
APCL,1002,81671,CLARINET-FRESHMAN II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,2001,81672,CLARINET-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,4.0,
APCL,2001,85419,CLARINET-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,1.0,
APCL,2002,81673,CLARINET-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,2002,85420,CLARINET-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,3001,82389,CLARINET-JUNIOR I,NO BOOKS FOR COURSE,,,,,,2.0,
APCL,3001,85421,CLARINET-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,3001,85422,CLARINET-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,3002,81674,CLARINET-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,3002,85423,CLARINET-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,3002,85424,CLARINET-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,4001,81675,CLARINET-SENIOR I,NO BOOKS FOR COURSE,,,,,,1.0,
APCL,4001,85425,CLARINET-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,4001,85752,CLARINET-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,4002,81676,CLARINET-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,4002,85753,CLARINET-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,6000,80018,CLARINET - GRAD SECONDARY,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,8001,81677,CLARINET-GRADUATE I,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,8002,81678,CLARINET-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,8003,81679,CLARINET-GRADUATE III,NO BOOKS FOR COURSE,,,,,,1.0,
APCL,8004,81680,CLARINET-GRADUATE IV,NO BOOKS FOR COURSE,,,,,,0.0,
APCL,8301,89672,AC: CLARINET-GRADUATE I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APCL,8302,89673,AC: CLARINET-GRADUATE II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APCP,3001,85426,COMPOSITION-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCP,3001,86045,COMPOSITION-JUNIOR I,NO BOOKS FOR COURSE,,,,,,2.0,
APCP,3002,85427,COMPOSITION-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCP,3002,86046,COMPOSITION-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCP,4001,85737,COMPOSITION-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCP,4001,85754,COMPOSITION-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APCP,4002,91547,COMPOSITION-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APCP,8001,81681,COMPOSITION-GRADUATE I,NO BOOKS FOR COURSE,,,,,,1.0,
APCP,8002,81682,COMPOSITION-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APCP,8003,81683,COMPOSITION-GRADUATE III,NO BOOKS FOR COURSE,,,,,,0.0,
APCP,8004,81684,COMPOSITION-GRADUATE IV,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,1001,81685,DOUBLE BASS-FRESHMAN I,NO BOOKS FOR COURSE,,,,,,1.0,
APDB,1002,81686,DOUBLE BASS-FRESHMAN II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,2001,81687,DOUBLE BASS-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,2001,85428,DOUBLE BASS-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,2002,81688,DOUBLE BASS-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,2002,85429,DOUBLE BASS-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,3001,81689,DOUBLE BASS-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,3001,85430,DOUBLE BASS-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,3001,85431,DOUBLE BASS-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,3002,85432,DOUBLE BASS-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,3002,85433,DOUBLE BASS-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,3002,85434,DOUBLE BASS-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,4001,81690,DOUBLE BASS-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,4001,85435,DOUBLE BASS-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,4001,85755,DOUBLE BASS-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,4002,81691,DOUBLE BASS-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,4002,85756,DOUBLE BASS-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,8001,81692,DOUBLE BASS-GRADUATE I,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,8002,81693,DOUBLE BASS-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,8003,81694,DOUBLE BASS-GRADUATE III,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,8004,81695,DOUBLE BASS-GRADUATE IV,NO BOOKS FOR COURSE,,,,,,0.0,
APDB,8301,89666,AC: DOUBLE BASS GRADUATE I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APDB,8302,89667,AC: DOUBLE BASS-GRADUATE II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APEU,1001,81696,EUPHONIUM-FRESHMAN I,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,1002,81697,EUPHONIUM-FRESHMAN II,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,2001,81698,EUPHONIUM-SOPHOMORE I,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
APEU,2001,85436,EUPHONIUM-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,2002,81699,EUPHONIUM-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,2002,85437,EUPHONIUM-SOPHOMORE II,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,3001,81700,EUPHONIUM-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,3001,85438,EUPHONIUM-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,3001,85439,EUPHONIUM-JUNIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,3002,81701,EUPHONIUM-JUNIOR II,NO BOOKS FOR COURSE,,,,,,1.0,
APEU,3002,85440,EUPHONIUM-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,3002,85441,EUPHONIUM-JUNIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,4001,81702,EUPHONIUM-SENIOR I,NO BOOKS FOR COURSE,,,,,,1.0,
APEU,4001,85442,EUPHONIUM-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,4001,85757,EUPHONIUM-SENIOR I,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,4002,81703,EUPHONIUM-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,4002,85758,EUPHONIUM-SENIOR II,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,8001,81704,EUPHONIUM-GRADUATE I,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,8002,81705,EUPHONIUM-GRADUATE II,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,8003,81706,EUPHONIUM-GRADUATE III,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,8003,85094,EUPHONIUM-GRADUATE III,NO BOOKS FOR COURSE,,,,,,2.0,
APEU,8004,81707,EUPHONIUM-GRADUATE IV,NO BOOKS FOR COURSE,,,,,,0.0,
APEU,8301,89674,AC: EUPHONIUM-GRADUATE I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APEU,8302,89675,AC: EUPHONIUM-GRADUATE II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
APFL,1001,81708,FLUTE-FRESHMAN I,NO BOOKS FOR COURSE,,,,,,3.0,
APFL,1002,81709,FLUTE-FRESHMAN II,NO BOOKS FOR COURSE,,,,,,0.0,
APFL,2001,81710,FLUTE-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,1.0,
APFL,2001,85443,FLUTE-SOPHOMORE I,NO BOOKS FOR COURSE,,,,,,0.0,
