0,1,2,3,4,5,6,7,8,9,10,11,12,13
MUS,4260,81173,403,NO BOOKS FOR COURSE,,,,,,,,,
CSC,2510,93075,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSC,2510,93078,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
POLS,8998,91695,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
RELS,2001,86146,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHOT,4940,84193,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PMAP,9111,92469,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ENGL,1101,80668,403,GSU Composition I Guide to First-Year Writing: ENGL 1101,Required,"Digital $43.75,",Edition: 7th,ISBN: 9781644852682,Author: Lopez,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
PHPB,8100,92078,403,NO BOOKS FOR COURSE,,,,,,,,,
KH,8850,91826,403,Research Methods in Biomechanics,Required,"Used $45.78, New $81.75, Used $81.75, New $109.00,",Edition: 2nd,ISBN: 9780736093408,Author: Robertson,Publisher: Human Kinetics Publishers,Formats: Hardcover,Copyright Year: 2013,Publication Date: TBD
AE,8800,91023,403,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,,,,
PHPB,9010,86132,403,Cities for Life,Required,"New $30.00, Digital $31.99,",ISBN: 9781642831726,Author: Corburn,Publisher: Island Press,"Formats: PAPERBACK, BryteWave Format",Publication Date: TBD,,
KH,7240,84386,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
AE,8500,87325,403,NO BOOKS FOR COURSE,,,,,,,,,
CSC,6120,92726,403,NO BOOKS FOR COURSE,,,,,,,,,
AE,8200,88837,403,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,,,,
CRJU,8110,93266,403,Police Innovation,Required,"Used $20.00, New $32.49, Used $37.50, New $49.99,",Edition: 2nd,ISBN: 9781108405911,Author: Weisburd,Publisher: CAMBRIDGE UNIV PRESS.,Formats: PAPERBACK,Publication Date: TBD,
AE,6600,89317,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CSD,7700,82683,403,Clinical Observation in Communication Sciences & Disorders,Required,"Used $75.00, New $99.95,",ISBN: 9781635500196,Author: Hall,"Publisher: Plural Publishing, Incorporated",,Publication Date: TBD,,
MUS,3100,90971,403,NO BOOKS FOR COURSE,,,,,,,,,
CSD,7910,89483,403,NO BOOKS FOR COURSE,,,,,,,,,
GEOG,1112L,87249,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CIS,9390,88037,403,NO BOOKS FOR COURSE,,,,,,,,,
CSD,7910,82699,403,NO BOOKS FOR COURSE,,,,,,,,,
DSCI,4850,88994,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
AE,6200,82584,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
KH,6280,82934,403,Psychology of Exercise,Required,"Used $40.74, New $72.74, Used $72.75, New $96.99,",Edition: 5th,ISBN: 9780367186807,Author: Lox,Publisher: Routledge,Formats: PAPERBACK,Copyright Year: 2017,Publication Date: TBD
MUS,7070,80275,403,NO BOOKS FOR COURSE,,,,,,,,,
ART,6500,83059,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SCOM,4890,92160,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
COMM,6400,83562,403,"Pearson eText Language Development: An Introduction -- Instant Access Pearson+ Single Title Subscription, 4-Month Term",Required,"Digital $43.96,",Edition: 10th,ISBN: 9780136616092,Author: Owens,Publisher: Pearson+ Subscriptions,Formats: BryteWave Format,Publication Date: TBD,
MATH,8220,91639,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,3240,85815,403,Teaching Strings in Today's Classroom,Required,"Digital $43.26, New $58.99,",ISBN: 9780815368670,Author: Macleod,Publisher: Routledge,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2019,Publication Date: TBD,
ENGL,1101,89543,403,GSU Composition I Guide to First-Year Writing: ENGL 1101,Required,"Digital $43.75,",Edition: 7th,ISBN: 9781644852682,Author: Lopez,Publisher: Top Hat Monocle,Formats: Adobe Ebook Reader,Copyright Year: 2022,Publication Date: TBD
CHEM,6330,90985,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,4750,89840,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CIS,9200,87763,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ARBC,2001,81357,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
WGSS,6820,91735,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,8230,90138,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NUTR,6007,90442,403,NO BOOKS FOR COURSE,,,,,,,,,
PMAP,8441,92141,403,NO BOOKS FOR COURSE,,,,,,,,,
MUS,3340,89355,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
URB,8030,89552,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MTM,3060,93200,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PMAP,8251,92700,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ASTR,6200,84572,403,NO BOOKS FOR COURSE,,,,,,,,,
PMAP,8201,86079,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
PHPB,4991,86376,403,NO BOOKS FOR COURSE,,,,,,,,,
EXC,4590,90661,403,NO BOOKS FOR COURSE,,,,,,,,,
IEP,740,84537,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
IEP,730,89886,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
COMM,6009,87064,403,Broadcast News in the Digital Age,Required,"Digital $48.99,",ISBN: 9781000518603,Author: Sidlow,"Publisher: Taylor & Francis Group, LLC",Formats: BryteWave Format,Publication Date: TBD,,
POLS,6290,90831,403,NO BOOKS FOR COURSE,,,,,,,,,
EXC,7935,85235,403,NO BOOKS FOR COURSE,,,,,,,,,
CHEM,4330,90984,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CHEM,4400,87798,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
EXC,7360,92246,403,American Sign Language & Early Literacy,Required,"New $87.75,",ISBN: 9781563685279,Author: Snoddon,Publisher: Gallaudet University Press,Formats: Hardcover,Copyright Year: 2012,Publication Date: TBD,
KH,4650,80437,403,NO BOOKS FOR COURSE,,,,,,,,,
KH,3600,93361,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MGT,4700,84758,403,Operations & Supply Chain Management,Required,"New $72.00,",Edition: 11th,ISBN: 9781119905684,Author: Russell,"Publisher: John Wiley & Sons, Incorporated",,Publication Date: TBD,
MGT,4700,84758,403,Operations and Supply Chain Management,Required,"Digital $67.60,",Edition: 11th,ISBN: 9781119905622,Author: Russell,"Publisher: John Wiley & Sons, Incorporated",Formats: BryteWave Format,Publication Date: TBD,
MGT,4700,84758,403,Operations & Supply Chain Management (LL),Required,"Used $156.00, New $208.00,",Edition: 10th,ISBN: 9781119577652,Author: Russell,"Publisher: John Wiley & Sons, Incorporated",Formats: Loose-Leaf,Copyright Year: 2019,Publication Date: TBD
GERO,8700,92158,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
LAW,7266,83593,403,"Principles of Insurance Law, Fifth Edition",Required,"Digital $160.00,",ISBN: 9781531007416,Author: Swisher,Publisher: Carolina Academic Press,Formats: BryteWave Format,Publication Date: TBD,,
EPRS,9900,84547,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
GERO,8100,84303,403,Doing Ethical Research,Required,"New $43.99,",ISBN: 9780230297470,Author: Farrimond,Publisher: Palgrave Macmillan,Formats: PAPERBACK,Copyright Year: 2013,Publication Date: TBD,
GERO,8100,84303,403,Research Design in Aging & Social Gerontology,Required,"Used $67.50, New $89.95,",ISBN: 9781138690264,Author: Weil,Publisher: ROUTLEDGE PUBLISHING,Formats: PAPERBACK,Publication Date: TBD,,
GERO,8200,89314,403,Meeting the Leadership Challenge in Long-Term Care,Required,"New $48.99,",ISBN: 9781932529708,Author: Farrell,Publisher: Health Professions Press ***must place order with vendor code BROK***,Formats: PAPERBACK,Copyright Year: 2011,Publication Date: TBD,
GERO,8200,89314,403,Aging Networks,Required,"Used $26.00, Used $48.75, New $65.00, Digital $64.99,",ISBN: 9780826146526,Author: Niles-Yokum,Publisher: Springer Publishing Company,"Formats: Hardcover, BryteWave Format",Copyright Year: 2019,Publication Date: TBD,
GEOS,6538,90412,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
BIOL,4458,81506,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,4941,92351,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
LAW,7600E,85733,403,NO BOOKS FOR COURSE,,,,,,,,,
MUS,4800,82870,403,NO BOOKS FOR COURSE,,,,,,,,,
GEOS,6800,92256,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,4120,83408,403,NO BOOKS FOR COURSE,,,,,,,,,
FLME,4000,85404,403,Actions: Actors' Thesaurus,Required,"Used $15.00, New $19.95,",ISBN: 9781854596741,Author: Caldarone,Publisher: Drama Publishers,Formats: PAPERBACK,Copyright Year: 2002,Publication Date: TBD,
FLME,4000,85404,403,Directing Actors - 25th Anniversary Edition,Required,"New $29.95,",Edition: 25th,ISBN: 9781615933211,Author: Weston,Publisher: Michael Wiese Productions,Formats: PAPERBACK,Copyright Year: 2021,Publication Date: TBD
POLS,8510,88906,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FI,4080,82537,403,NO BOOKS FOR COURSE,,,,,,,,,
MTM,4999,93142,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,7660,82309,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,7660,82308,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,7680A,87284,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
NURS,8992,83079,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
EDSS,8550,91879,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
RT,1010,80362,403,BLS Provider Manual 2020 (#20-1102) (Pt#20-1102),Required,"New $30.00,",ISBN: 9781616697686,Author: Aha,Publisher: American Heart Association ShopCPR,Formats: PAPERBACK,Copyright Year: 2020,Publication Date: TBD,
NUTR,6004,82762,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
RELS,4005,92987,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
SOCI,8212,84525,403,New Jim Crow,Required,"Used $8.78, New $14.96, Used $15.00, New $19.95,",ISBN: 9781595586438,Author: Alexander,Publisher: New Press,Formats: PAPERBACK,Copyright Year: 2012,Publication Date: TBD,
SOCI,8212,84525,403,Black Boys Apart,Required,"Used $20.25,",ISBN: 9780816696468,Author: Blume Oeur,Publisher: University of Minnesota Press,Formats: PAPERBACK,Copyright Year: 2018,Publication Date: TBD,
SOCI,8212,84525,403,Scholar Denied,Required,"Used $11.98, New $22.46, Used $22.50, New $29.95,",ISBN: 9780520286764,Author: Morris,Publisher: University of California Press,Formats: PAPERBACK,Copyright Year: 2015,Publication Date: TBD,
SOCI,8212,84525,403,Racism Without Racists,Required,"Used $22.50, New $31.50, Used $33.75, New $45.00,",Edition: 6th,ISBN: 9781538151419,Author: Bonilla-Silva,Publisher: Rowman & Littlefield Publishers (USE ROWMN),Formats: PAPERBACK,Publication Date: TBD,
SOCI,8212,84525,403,Racist America,Required,"Used $19.98, Used $37.50, New $49.95,",Edition: 4th,ISBN: 9781138096042,Author: Feagin,Publisher: Routledge,Formats: PAPERBACK,Copyright Year: 2019,Publication Date: TBD
SOCI,8212,84525,403,Latinos of Asia,Required,"Used $9.18, New $14.92, Used $17.25, New $22.95,",ISBN: 9780804797542,Author: Ocampo,Publisher: Stanford University Press,Formats: PAPERBACK,Copyright Year: 2016,Publication Date: TBD,
SOCI,8212,84525,403,Racial Formation in United States,Required,"Used $28.14, New $50.24, Digital $38.09, Used $50.25, New $66.99,",Edition: 3rd,ISBN: 9780415520317,Author: Omi,Publisher: Routledge,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2015,Publication Date: TBD
SOCI,8212,84525,403,Translating Blackness,Required,"New $27.95,",ISBN: 9781478018667,Author: Garcia,Publisher: Duke University Press,Formats: PAPERBACK,Copyright Year: 2022,Publication Date: TBD,
SOCI,8212,84525,403,Intersectionality as Critical Social Theory,Required,"Used $12.38, Used $23.25, New $30.95,",ISBN: 9781478006466,Author: Collins,Publisher: Duke University Press,Formats: PAPERBACK,Copyright Year: 2019,Publication Date: TBD,
SOCI,8212,84525,403,Between The World And Me,Required,"New $10.99,",ISBN: 9780525510307,Author: Coates,Publisher: Penguin Random House LLC,Formats: PAPERBACK,Publication Date: TBD,,
SOCI,8212,84525,403,White Kids Growing Up With Privilege,Required,"Used $30.00, New $56.25, Used $56.25, New $75.00,",ISBN: 9781479803682,Author: Hagerman,Publisher: New York University Press,Formats: Hardcover,Copyright Year: 2018,Publication Date: TBD,
SOCI,8212,84525,403,Souls of Black Folks,Required,"Used $6.75,",ISBN: 9781952433672,Author: Dubois,Publisher: Seawolf Press,Formats: PAPERBACK,Copyright Year: 2020,Publication Date: TBD,
SOCI,8212,84525,403,"Brown Bodies, White Babies",Required,"Used $12.00, Used $22.50,",ISBN: 9781479894864,Author: Harrison,Publisher: New York University Press,Formats: PAPERBACK,Copyright Year: 2016,Publication Date: TBD,
HADM,3010,89016,403,Introduction to Hospitality,Required,"Used $92.61, New $176.40, Used $165.50, New $220.50,",Edition: 8th,ISBN: 9780135209813,Author: Walker,Publisher: Pearson,Formats: PAPERBACK,Copyright Year: 2020,Publication Date: TBD
NUTR,4500,92906,403,Coaching Psychology Manual,Required,"New $74.99, Digital $72.99,",Edition: 2nd,ISBN: 9781451195262,Author: Moore,Publisher: LIPPINCOTT WILLIAMS & WILKINS,"Formats: Spiral, BryteWave Format",Copyright Year: 2015,Publication Date: TBD
HADM,3770,85251,403,Franchise Your Business,Required,"New $23.99,",ISBN: 9781599185811,Author: Siebert,"Publisher: Entrepreneur Press dba Entrepreneur Media, Inc.",Formats: PAPERBACK,Copyright Year: 2015,Publication Date: TBD,
HADM,3770,85251,403,Franchise Management for Dummies,Required,"Used $10.80, Used $20.25, Digital $18.00, Digital $18.00,",ISBN: 9781119337287,Author: Seid,Publisher: For Dummies,"Formats: PAPERBACK, BryteWave Format",Copyright Year: 2017,Publication Date: TBD,
PSYC,4100,85924,403,"MindTap Psychology, 1 term (6 months) Instant Access for Goldstein's Cognitive Psychology: Connecting Mind, Research, and Everyday Experience",Required,"Digital $168.00,",Edition: 5th,ISBN: 9781337408288,Author: Goldstein E. Bruce,Publisher: Cengage Learning,Formats: TXT,Publication Date: TBD,
SOCI,8130,92148,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,7680A,87277,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
CPS,7681,82310,403,NO BOOKS FOR COURSE,,,,,,,,,
CPS,7681,85621,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
RMI,4150,90357,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
FLME,4000,86842,403,NO BOOKS FOR COURSE,,,,,,,,,
POLS,8225,92365,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
MUS,4290,83277,403,NO BOOKS FOR COURSE,,,,,,,,,
BIOL,4292,86643,403,NO BOOKS FOR COURSE,,,,,,,,,
EPHE,8100,90215,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
HIST,8510,91687,403,NO BOOKS FOR COURSE,,,,,,,,,
CHEM,2410,86754,403,NO BOOKS FOR COURSE,,,,,,,,,
MTM,3080,82407,403,NO BOOKS FOR COURSE,,,,,,,,,
PHYS,1111K,87705,403,Student Wkbk (w/Modified Mastering for Coll Physics),Required Choose Only 1 of 3,"New $236.25,",Edition: 4th,ISBN: 9780135320129,Author: Knight,Publisher: Pearson Learning Solutions,,Copyright Year: 2018,Publication Date: TBD
PHYS,1111K,87705,403,College Physics (Vol 1)(w/ModMastering etext & Wkbk),Required Choose Only 1 of 3,"New $307.25,",Edition: 4th,ISBN: 9780135222676,Author: Knight,Publisher: Pearson,,Publication Date: TBD,
PHYS,1111K,87705,403,Modified Mastering Physics with Pearson eText -- Standalone Access Card -- for College Physics: A Strategic Approach,Required Choose Only 1 of 3,"Digital $200.00,",Edition: 4th,ISBN: 9780134724744,Author: Knight,Publisher: Pearson,Formats: BryteWave Format,Publication Date: TBD,
GEOG,4536,88844,403,Course Materials have not been determined. Check back soon for updates.,,,,,,,,,
ANTH,6700,91631,403,Whose Pharaohs?,Required,"Used $24.00,",ISBN: 9780520240698,Author: Reid,Publisher: University of California Press,Formats: PAPERBACK,Copyright Year: 2002,Publication Date: TBD,
ANTH,6700,91631,403,The Nation and its Ruins,Required,"New $90.00,",ISBN: 9780199572908,Author: Hamilakis,Publisher: Oxford University Press C/O INGRAM DISTRIBUTION SOLUTIONS,Formats: PAPERBACK,Copyright Year: 2009,Publication Date: TBD,
ANTH,6700,91631,403,Kennewick Man :Perspectives on the Ancient One,Required,"New $150.00,",ISBN: 9781598743470,Author: Burke,Publisher: Routledge,Formats: Hardcover,Copyright Year: 2008,Publication Date: TBD,
ANTH,6700,91631,403,Napoleon in Egypt,Required,"New $29.25,",ISBN: 9781558760691,Author: Al-Jabarti,"Publisher: Markus Wiener Publishers, Incorporated",Formats: Hardcover,Copyright Year: 2004,Publication Date: TBD,
