SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
BIOL,4916,22480,INTERNSHIPS IN BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,4920,18361,CURE-UNDERGRAD RESEARCH-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,12,
BIOL,4920,18543,CURE-UNDERGRAD RESEARCH-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,4920,18544,HON CURE-UNDERGRAD RSCH-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BIOL,4920,18545,CURE-UNDERGRAD RESEARCH-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,13,
BIOL,4930,15480,TOPICS IN BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
BIOL,4930,16101,TOPICS IN BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,22,
BIOL,4930,21224,TOPICS IN BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,9,
BIOL,4960,18569,BIOLOGY CAREERS SEMINAR,Course Materials have not been determined. Check back soon for updates.,,,,,,129,
BIOL,4970,10079,BIOLOGY SEMINAR,Course Materials have not been determined. Check back soon for updates.,,,,,,67,
BIOL,4999,18893,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,4999,19047,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,4999,19048,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6000,20548,LIFESCI PROFESSIONAL SKILLS,Course Materials have not been determined. Check back soon for updates.,,,,,,22,
BIOL,6040,21036,NEUROETHOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6080,19344,CLINICAL NEUROSCIENCE,NO BOOKS FOR COURSE,,,,,,0,
BIOL,6100,15134,CELL AND MOLECULAR NEUROSCIENC,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6115,21059,MEDICAL NEUROANATOMY,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
BIOL,6241,14589,HORMONES AND BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
BIOL,6292,15934,LEADERSHIP IN BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,9,
BIOL,6438,19366,APPLIED MICROBIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,10,
BIOL,6451,16263,AQUATIC POLLUTION &amp; TOXICOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
BIOL,6564,16264,ADVANCED GENETICS,Course Materials have not been determined. Check back soon for updates.,,,,,,57,
BIOL,6575,15781,VIROLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,14,
BIOL,6576,18364,NEUROVIROLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
BIOL,6640,18332,FUNDAMENTALS OF BIOINFORMATICS,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
BIOL,6696,10709,LAB IN MOLEC BIOL TECHNIQUES,Course Materials have not been determined. Check back soon for updates.,,,,,,14,
BIOL,6744,12062,BIOSTATISTICS,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
BIOL,6800,19883,PRINCIPLES OF CELLULAR BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,24,
BIOL,6900,20234,DIR LAB STUDY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6900,22262,DIR LAB STUDY,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BIOL,6905,15420,THEME-BASED BIOLOGY LABORATORY,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,6905,20652,THEME-BASED BIOLOGY LABORATORY,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
BIOL,6916,16067,INTERNSHIPS IN BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
BIOL,6930,21225,TOPICS IN BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BIOL,6996,17703,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,17940,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,18958,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,18984,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,19052,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,19056,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,19059,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,20267,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,20269,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,20594,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
BIOL,6996,20632,NT CAPSTONE LIT REVIEW,NO BOOKS FOR COURSE,,,,,,0,
BIOL,6996,20633,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,20634,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,20643,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,20647,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6996,22244,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,6996,22252,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,6996,22361,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,6996,22599,NT CAPSTONE LIT REVIEW,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6998,17319,NT CAPSTONE PROJECT,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,6998,22273,NT CAPSTONE PROJECT,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,6998,22568,NT CAPSTONE PROJECT,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,7250,16403,HUMAN PHYSIOLOGY LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
BIOL,7800,15964,MOLECULAR CELL BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BIOL,7800,18603,MOLECULAR CELL BIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BIOL,7810,10081,MOLECULAR CELL BIOLOGY LAB,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,7880,12509,MICROBIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,7900,18932,GENETICS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BIOL,8001,20240,BIOLOGY PROSEMINAR,Course Materials have not been determined. Check back soon for updates.,,,,,,23,
BIOL,8110,17159,CONCEPTS IN NEUROBIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
BIOL,8110,20036,CONCEPTS IN NEUROBIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,8110,21977,CONCEPTS IN NEUROBIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
BIOL,8310,17160,"CONCEPTS:CELL BIOL, PHYSIOLOGY",Course Materials have not been determined. Check back soon for updates.,,,,,,9,
BIOL,8310,19369,"CONCEPTS:CELL BIOL, PHYSIOLOGY",Course Materials have not been determined. Check back soon for updates.,,,,,,3,
BIOL,8310,21976,"CONCEPTS:CELL BIOL, PHYSIOLOGY",Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,8615,19404,MOLECULAR GENETICS,NO BOOKS FOR COURSE,,,,,,5,
BIOL,8675,13391,MOLECULAR VIROLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BIOL,8710,17161,CONCEPTS: MOLECULAR GENETICS,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
BIOL,8710,18756,CONCEPTS: MOLECULAR GENETICS,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BIOL,8710,21975,CONCEPTS: MOLECULAR GENETICS,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
BMSC,2100,16761,CAREERS IN BIOMEDICAL SCIENCE,NO BOOKS FOR COURSE,,,,,,18,
BMSC,2100,16772,CAREERS IN BIOMEDICAL SCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,24,
BMSC,2100,20593,HON CAREERS IN BIOMED SCIENCE,NO BOOKS FOR COURSE,,,,,,6,
BMSC,2100,21452,CAREERS IN BIOMEDICAL SCIENCE,NO BOOKS FOR COURSE,,,,,,14,
BMSC,3701,19427,GLOB. REG. &amp; LEG. RQ. OF QUAL.,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
BMSC,4100,15790,EXP. APPR. TO BIOMED RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
BMSC,4100,15802,HON EXP. APPR. TO BIOMED RSRCH,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BMSC,4100,18256,EXP. APPR. TO BIOMED RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,23,
BMSC,4110,17296,EX. AP. BIOMED RES: PRACTICUM,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BMSC,4200,18254,TRANSLATIONAL IMMUNOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,14,
BMSC,4200,19425,HON TRANSLATIONAL IMMUNOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
BMSC,4200,19426,TRANSLATIONAL IMMUNOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,18,
BMSC,4310,16744,SCIENTIFIC COMM. - CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,22,
BMSC,4310,16760,HON SCIENTIFIC COMM. - CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BMSC,4310,18257,SCIENTIFIC COMM. - CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,19,
BMSC,4701,19428,PRODUCT DEV. &amp; VALIDATION,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
BMSC,4702,19429,RISK AND FAILURE ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
BMSC,4880,22162,HONORS THESIS: WRITING,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BMSC,4970,16382,T: BACTERIAL PATHOGENESIS,NO BOOKS FOR COURSE,,,,,,10,
BMSC,4970,21468,T: BACTERIAL GENOME ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,13,
BMSC,4971,19556,T: BACTERIAL PATHOGENESIS,NO BOOKS FOR COURSE,,,,,,0,
BMSC,4971,21917,T: BACTERIAL GENOME ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
BMSC,4980,16383,SIG EXP: INTERNSHIP,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
BMSC,4990,16745,SIG EXP: INDEPENDENT RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BMSC,6010,17810,EXPERIMENTAL APPROACHES IN BIO,Course Materials have not been determined. Check back soon for updates.,,,,,,21,
BMSC,6100,15484,DISEASE MODELS IN BIOMED RSRCH,Course Materials have not been determined. Check back soon for updates.,,,,,,13,
BMSC,6970,21744,T: PRINCPLS OF DRUG DISCOVERY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BMSC,6970,21773,T: RSRCH PROPOSALS IN BIO SCI,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
BMSC,8060,14197,EFFECTIVE SCI COMMUNICATION,Course Materials have not been determined. Check back soon for updates.,,,,,,9,
BMSC,8100,14534,MOLECULAR MEDICINE OF DISEASE,Course Materials have not been determined. Check back soon for updates.,,,,,,11,
BMSC,8675,14198,MOLECULAR VIROLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,11,
BMSC,8710,18408,ADVANCED TOPICS IN BIOMEDICAL,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
BMSC,8710,21747,AT: CELL SIGNAL TRANSDUCTION,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
BRFV,2360,21294,CHILDHOOD HEALTH &amp; WELLNESS,Course Materials have not been determined. Check back soon for updates.,,,,,,31,
BRFV,3250,11379,PROFESS/ETHICAL PRACTICE-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,16,
BRFV,4320,20919,PRESCHL PRE-K &amp; KNDRGRTN PRACT,Course Materials have not been determined. Check back soon for updates.,,,,,,10,
BRFV,4390,16818,"RDG/LIT, SOC STUDIES &amp; ARTS",Course Materials have not been determined. Check back soon for updates.,,,,,,10,
BRFV,4490,16819,MATH/SCI/TECH: MTHDS YNG CHILD,Course Materials have not been determined. Check back soon for updates.,,,,,,13,
BRFV,4661,15782,STUDENT TEACHING BIRTH - FIVE,Course Materials have not been determined. Check back soon for updates.,,,,,,12,
BUSA,1105,15779,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,334,
BUSA,1105,17103,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,58,
BUSA,1105,17437,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,199,
BUSA,1105,17473,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,66,
BUSA,1105,20510,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,14,
BUSA,1105,20511,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,15,
BUSA,1105,20512,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,35,
BUSA,1105,20513,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,35,
BUSA,1105,20514,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,34,
BUSA,1105,20515,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,22,
BUSA,1105,20516,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,35,
BUSA,1105,20517,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,35,
BUSA,1105,20518,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,34,
BUSA,1105,20519,"BUSINESS, VALUE AND YOU",Course Materials have not been determined. Check back soon for updates.,,,,,,14,
BUSA,2000,22565,PERSONAL &amp; PROF DEVEL &amp; LEAD,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
BUSA,2300,16615,PERSONAL &amp; CAREER DEVELOPMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,32,
BUSA,3090,17764,SURVEY OF BUSINESS,Course Materials have not been determined. Check back soon for updates.,,,,,,26,
BUSA,3090,20425,SURVEY OF BUSINESS,Course Materials have not been determined. Check back soon for updates.,,,,,,29,
BUSA,3090,20430,SURVEY OF BUSINESS,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
BUSA,3090,20611,SURVEY OF BUSINESS,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
BUSA,3090,22541,SURVEY OF BUSINESS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
BUSA,3400,12727,WOMENLEAD IN BUSINESS,Course Materials have not been determined. Check back soon for updates.,,,,,,10,
BUSA,3400,12995,WOMENLEAD IN BUSINESS,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
BUSA,3400,13968,HON: WOMENLEAD IN BUSINESS,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
BUSA,3401,19892,WOMENLEAD IN TECHNOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,9,
BUSA,3401,19952,HON: WOMENLEAD IN TECHNOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
BUSA,4000,17105,GLOBAL BUS,Course Materials have not been determined. Check back soon for updates.,,,,,,45,
BUSA,4000,17106,GLOBAL BUS,Course Materials have not been determined. Check back soon for updates.,,,,,,45,
BUSA,4000,17557,GLOBAL BUS,Course Materials have not been determined. Check back soon for updates.,,,,,,55,
BUSA,4000,17667,GLOBAL BUS,Course Materials have not been determined. Check back soon for updates.,,,,,,38,
